132613,4,13.549614,1
132618,4,14.232676,1
132624,4,13.270640,1
132629,4,13.834691,1
132636,4,12.913782,1
132641,4,13.551341,1
132647,4,13.491855,1
132653,4,13.621130,1
132658,4,13.599215,1
132664,4,13.278401,1
132670,4,13.311308,1
132676,4,13.263568,1
132681,4,12.604716,1
132687,4,12.153747,1
132693,4,12.326877,1
132698,4,11.910288,1
132704,4,11.655489,1
132710,4,11.268258,1
132715,4,10.915252,1
132721,4,11.098684,1
132726,4,10.723896,1
132732,4,9.784704,1
132738,4,9.920773,1
132743,4,9.699641,1
132749,4,9.703271,1
132754,4,9.967351,1
132760,4,10.200719,1
132765,4,9.625921,1
132771,4,10.365396,1
132776,4,11.057860,1
132782,4,11.133924,1
132787,4,10.805583,1
132793,4,11.337751,1
132798,4,12.168509,1
132804,4,11.705398,1
132810,4,12.497892,1
132816,4,12.609462,1
132822,4,13.383542,1
132827,4,13.499393,1
132833,4,13.834979,1
132838,4,14.068253,1
132844,4,14.111305,1
132850,4,14.485463,1
132856,4,14.231229,1
132861,4,14.274452,1
132867,4,13.435489,1
132872,4,13.607226,1
132878,4,13.643985,1
132883,4,13.591330,1
132889,4,13.587481,1
132894,4,13.593391,1
132900,4,13.988413,1
132905,4,13.683249,1
132911,4,12.743154,1
132916,4,12.669928,1
132922,4,11.807208,1
132928,4,11.439354,1
132933,4,11.479394,1
132938,4,11.301039,1
132944,4,11.426604,1
132949,4,11.357080,1
132955,4,11.450271,1
132961,4,10.945585,1
132967,4,10.619545,1
132972,4,10.285614,1
132978,4,9.904662,1
132983,4,9.072290,1
132989,4,8.728960,1
132995,4,7.793896,1
133000,4,6.887696,1
133006,4,6.556257,1
133011,4,5.740427,1
133017,4,4.994812,1
133022,4,4.709299,1
133028,4,4.213475,1
133033,4,3.968194,1
133039,4,3.588869,1
133044,4,2.535357,1
133050,4,2.307395,1
133056,4,1.367117,1
133061,4,0.746642,1
133067,4,0.307789,1
133072,4,0.248395,0
133078,4,0.252161,0
133083,4,0.255385,0
133089,4,0.254942,0
133094,4,0.250274,0
133100,4,0.240675,0
133105,4,0.252783,0
133110,4,0.249251,0
133115,4,0.249215,0
133121,4,0.240576,0
133126,4,0.233267,0
133132,4,0.232937,0
133138,4,0.232652,0
133144,4,0.232713,0
133149,4,0.246007,0
133155,4,0.257596,0
133160,4,0.258761,0
133166,4,0.253495,0
133171,4,0.261442,0
133177,4,0.273130,0
133182,4,0.270252,0
133187,4,0.264022,0
133193,4,0.255086,0
133199,4,0.256308,0
133204,4,0.264980,0
133210,4,0.275783,0
133215,4,0.269872,0
133221,4,0.263949,0
133227,4,0.272803,0
133232,4,0.281730,0
133238,4,0.284595,0
133243,4,0.283153,0
133249,4,0.289337,0
133254,4,0.290146,0
133260,4,0.278740,0
133265,4,0.267021,0
133271,4,0.263738,0
133276,4,0.261452,0
133282,4,0.260979,0
133287,4,0.262971,0
133304,4,1.571531,1
133309,4,2.157935,1
133314,4,3.025778,1
133320,4,3.235706,1
133325,4,4.456568,1
133331,4,4.691070,1
133336,4,5.852108,1
133342,4,6.093186,1
133347,4,6.987360,1
133353,4,8.154708,1
133358,4,8.474937,1
133363,4,8.813627,1
133369,4,9.506998,1
133374,4,10.122536,1
133379,4,10.599439,1
133385,4,11.252058,1
